0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.4,0.0
0.4,0.0
0.4,0.18794881
0.4,0.347420536
0.4,0.39298388
0.4,0.3986793
0.4,0.3986793
0.4,0.39298388
0.4,0.39298388
0.4,0.4043747
0.4,0.3986793
0.4,0.3986793
0.4,0.3986793
0.4,0.3986793
0.4,0.4043747
0.4,0.3986793
0.4,0.3986793
0.4,0.3986793
0.4,0.3986793
0.4,0.3986793
0.4,0.3986793
0.4,0.4043747
0.4,0.4043747
0.4,0.3986793
0.4,0.3986793
0.4,0.3986793
0.4,0.3986793
0.4,0.3986793
0.4,0.3986793
0.4,0.4043747
0.4,0.3986793
0.4,0.3986793
0.4,0.4043747
0.4,0.3986793
0.4,0.3986793
0.4,0.4043747
0.4,0.3986793
0.4,0.3986793
0.4,0.3986793
0.4,0.3986793
0.4,0.3986793
0.4,0.4043747
0.4,0.3986793
0.4,0.3986793
0.4,0.4043747
0.4,0.3986793
0.4,0.4043747
0.4,0.3986793
0.4,0.3986793
0.4,0.3986793
0.0,0.3986793
0.0,0.3986793
0.0,0.2505984
0.0,0.1252992
0.0,0.056954188
0.0,0.022781672
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
